Logit_True,Logit_Max_Incorrect,Gap
0.8884332,0.94738126,-0.05894804
0.93874186,0.9528916,-0.014149725
0.9710809,0.96079576,0.010285139
0.9776055,0.9452387,0.032366812
0.85069335,0.70598805,0.1447053
0.9407522,0.9023268,0.038425386
0.8817164,0.9680513,-0.086334944
0.9735335,0.684698,0.28883553
0.98832864,0.9701518,0.018176854
0.89477855,0.9156052,-0.020826638
0.9588716,0.9198992,0.038972378
0.953537,0.9319087,0.02162826
0.9389476,0.87342024,0.06552738
0.97054243,0.7571106,0.21343184
0.9741277,0.9759307,-0.0018029809
0.55164844,0.72774184,-0.1760934
0.6738744,0.74070156,-0.06682718
0.95867467,0.8427501,0.1159246
0.9819715,0.70148116,0.28049034
0.84795797,0.7731128,0.074845195
0.7162943,0.85828674,-0.14199245
0.9725752,0.9484238,0.024151385
0.80719674,0.7863928,0.020803928
0.98262316,0.6172498,0.36537337
0.65430915,0.6747016,-0.020392418
0.13249987,0.9253185,-0.7928186
0.6895987,0.75008523,-0.060486555
0.94507647,0.6350501,0.31002635
0.9373425,0.851052,0.08629054
0.84541154,0.8425436,0.002867937
0.8146777,0.74349725,0.07118046
0.17467976,0.82112896,-0.6464492
0.13290963,0.83013207,-0.6972225
0.7247114,0.87378764,-0.14907622
0.90868235,0.93135077,-0.022668421
0.21285997,0.86784554,-0.65498555
0.9304211,0.8817255,0.048695624
0.9725734,0.9663766,0.006196797
0.9149306,0.9481996,-0.033269048
0.9809834,0.9263325,0.054650903
0.5177009,0.63522595,-0.11752504
0.9807159,0.9523179,0.028397977
0.9694406,0.9653163,0.004124284
0.9208472,0.9172369,0.0036102533
0.8316604,0.97236407,-0.14070368
0.9498992,0.8567893,0.093109906
0.719764,0.7512358,-0.03147179
0.92788136,0.95511377,-0.027232409
0.8017422,0.7575555,0.04418671
0.98097587,0.9515982,0.02937764
0.988413,0.90679014,0.08162284
0.21866307,0.53614354,-0.31748047
0.8337853,0.74483454,0.08895075
0.83348596,0.8462657,-0.012779713
0.77338016,0.63651264,0.13686752
0.46453333,0.94718724,-0.48265392
0.8565496,0.97848743,-0.12193781
0.67249084,0.742005,-0.069514155
0.71185815,0.8693935,-0.15753537
0.88077784,0.8717989,0.008978963
0.7902098,0.6836464,0.10656339
0.99515116,0.97516274,0.019988418
0.9230764,0.91319656,0.0098798275
0.98198014,0.9592284,0.022751749
0.92333674,0.9122393,0.011097431
0.95616955,0.96708345,-0.0109139085
0.8479467,0.95320594,-0.10525924
0.16754939,0.8399677,-0.67241836
0.8280651,0.991295,-0.16322988
0.9543599,0.9489846,0.005375266
0.8375703,0.7472788,0.0902915
0.9719873,0.68109185,0.29089546
0.98951757,0.97740513,0.012112439
0.9663076,0.96184134,0.0044662356
0.6474239,0.9535086,-0.3060847
0.69990575,0.95129657,-0.2513908
0.8977818,0.95115304,-0.05337125
0.9816787,0.9644671,0.017211616
0.9719989,0.7966417,0.17535716
0.91978765,0.97331,-0.05352235
0.9689497,0.9206953,0.04825437
0.9525333,0.5174013,0.43513203
0.8963262,0.8963262,0.0
0.7738526,0.6835333,0.090319276
0.96139985,0.9546669,0.0067329407
0.94650364,0.69329786,0.25320578
0.9717353,0.6741752,0.2975601
0.98685515,0.9754406,0.011414528
0.85697603,0.974547,-0.117571
0.9485451,0.902495,0.04605007
0.9787438,0.96799564,0.010748148
0.107500695,0.9605591,-0.85305846
0.8156798,0.64837694,0.16730285
0.96528614,0.9877534,-0.022467256
0.84221137,0.9624833,-0.12027192
0.9259186,0.9401964,-0.014277816
0.17157862,0.8494748,-0.67789614
0.1813024,0.84728473,-0.66598237
0.43399,0.4970054,-0.0630154
0.87045294,0.8322598,0.038193166
0.3104971,0.90208536,-0.59158826
0.5105336,0.9109478,-0.40041423
0.7494211,0.9463016,-0.19688046
0.610075,0.9120378,-0.3019628
0.9858057,0.75683546,0.22897023
0.9735744,0.7732959,0.20027852
0.93167895,0.95362115,-0.021942198
0.9889907,0.8183366,0.17065412
0.8467155,0.75721157,0.089503944
0.83076733,0.74111056,0.08965677
0.7490959,0.9445431,-0.1954472
0.80607355,0.7883191,0.017754436
0.9863236,0.7621399,0.22418368
0.9736515,0.79919934,0.17445219
0.98473257,0.79296434,0.19176823
0.7905978,0.94108707,-0.15048927
0.7549312,0.8615885,-0.10665727
0.82583797,0.7392603,0.086577654
0.97979087,0.9047192,0.07507169
0.72666955,0.85182154,-0.12515199
0.9880466,0.64938194,0.33866465
0.7698454,0.917997,-0.14815158
0.82523817,0.7382751,0.08696306
0.85388553,0.73532385,0.118561685
0.8461037,0.75183475,0.09426898
0.9976347,0.99568766,0.0019470453
0.88453007,0.89379597,-0.0092659
0.66764593,0.73725355,-0.069607615
0.86662924,0.827968,0.03866124
0.9826637,0.9006529,0.082010806
0.91236997,0.86452895,0.047841012
0.71986145,0.9225731,-0.20271164
0.9315213,0.960399,-0.028877676
0.9377192,0.9774123,-0.039693058
0.9484722,0.95161146,-0.0031392574
0.6822631,0.75993764,-0.07767457
0.46288037,0.65588033,-0.19299996
0.92549694,0.9040763,0.021420658
0.9839997,0.936835,0.04716474
0.98328376,0.9338547,0.04942906
0.98033947,0.92787325,0.052466214
0.9764383,0.91417825,0.06226003
0.9709886,0.90653586,0.06445271
0.9939363,0.9706258,0.023310483
0.9308882,0.8657315,0.0651567
0.9543918,0.9739765,-0.019584715
0.9634995,0.95457655,0.0089229345
0.6914307,0.95993924,-0.26850855
0.8714794,0.89662194,-0.02514255
0.8692887,0.8988624,-0.029573739
0.6794709,0.7700139,-0.09054303
0.6718525,0.75948375,-0.087631226
0.6589201,0.7620999,-0.10317981
0.8187921,0.7679513,0.050840795
0.8536874,0.76673925,0.08694816
0.9627454,0.95187104,0.010874391
0.6550434,0.8308331,-0.17578965
0.9351321,0.92741597,0.0077161193
0.95196295,0.9358661,0.01609683
0.9113641,0.9184475,-0.007083416
0.8884332,0.94738126,-0.05894804
0.94443876,0.95696163,-0.012522876
0.94329476,0.8839977,0.059297085
0.7150634,0.85408694,-0.13902354
0.9944763,0.97466636,0.019809961
0.96697855,0.91232383,0.054654717
0.8378874,0.76133025,0.07655716
0.49694964,0.8541522,-0.35720256
0.66147244,0.7374674,-0.07599497
0.982494,0.9613183,0.021175683
0.9186307,0.80670035,0.11193037
0.9743003,0.97567606,-0.0013757348
0.94795203,0.9535146,-0.005562544
0.61716574,0.74637187,-0.12920612
-0.0691583,0.6069747,-0.67613304
0.7997837,0.67628044,0.12350327
0.96383846,0.8353116,0.12852687
0.8118851,0.89719146,-0.08530635
0.81563514,0.89537346,-0.07973832
0.8107636,0.89749765,-0.08673406
0.8106101,0.8945838,-0.083973706
0.98352826,0.93354034,0.049987912
0.975646,0.91183996,0.06380606
0.9840381,0.9337501,0.05028802
0.9759803,0.7500572,0.22592306
0.79726475,0.7607119,0.036552846
0.96208835,0.9922724,-0.03018403
0.9704433,0.9639823,0.0064610243
0.91265285,0.9509529,-0.038300037
0.94276005,0.97895277,-0.036192715
0.9400087,0.9775606,-0.03755188
0.9977605,0.98478043,0.012980044
0.7984707,0.8367495,-0.038278818
0.89655644,0.9777409,-0.08118445
0.896878,0.97033846,-0.07346046
0.8970239,0.96738833,-0.070364416
0.90147656,0.9697735,-0.06829691
0.93462175,0.9714266,-0.036804855
0.9483702,0.96291655,-0.014546335
0.9063608,0.9388741,-0.03251332
0.9636705,0.9185009,0.045169592
0.67605144,0.86869943,-0.192648
0.97639763,0.9206341,0.055763543
0.9782064,0.9194025,0.058803916
0.98335636,0.9321316,0.05122477
0.9794974,0.92096853,0.05852884
0.9809242,0.9258328,0.05509138
0.98301184,0.9294387,0.05357313
0.9591753,0.7983667,0.16080856
0.6607847,0.7397696,-0.07898486
