Logit_True,Logit_Max_Incorrect,Gap
0.70964956,0.8127614,-0.10311186
0.6806992,0.89849913,-0.2177999
0.6417737,0.71199656,-0.070222855
0.84894997,0.80388844,0.04506153
0.860266,0.8758613,-0.015595317
0.96573615,0.8763434,0.08939272
0.8622105,0.7922495,0.06996101
0.92973083,0.9297233,7.5101852e-06
0.9356308,0.88149166,0.054139137
0.9489225,0.8730713,0.0758512
0.95303476,0.8837882,0.06924653
0.881737,0.82877105,0.05296594
0.94743454,0.9532728,-0.005838275
0.9604942,0.9354304,0.025063813
0.9723395,0.90746397,0.06487554
0.96826464,0.81113315,0.1571315
0.98536104,0.9046731,0.08068794
0.98473585,0.95953107,0.025204778
0.81077766,0.92099655,-0.11021888
0.86878216,0.9048072,-0.036025047
0.974625,0.9642328,0.010392189
0.960735,0.90322864,0.057506382
0.86505115,0.76966715,0.095384
0.9791962,0.9770151,0.0021811128
0.95863104,0.97190017,-0.013269126
0.8477234,0.90828407,-0.060560644
0.9748591,0.7080915,0.26676762
0.9592352,0.96229863,-0.0030634403
0.98513305,0.9640709,0.021062136
0.954984,0.9031676,0.051816404
0.9792249,0.9676301,0.011594832
0.83962667,0.90497416,-0.06534749
0.9256282,0.94436824,-0.018740058
0.70928097,0.6219337,0.08734727
0.9284077,0.574968,0.35343975
0.9751661,0.9781477,-0.0029816031
0.97811496,0.9829519,-0.004836917
0.97936684,0.98402566,-0.0046588182
0.9809788,0.9859195,-0.0049406886
0.9919178,0.97450817,0.017409623
0.98412573,0.9786123,0.0055134296
0.9198157,0.97823334,-0.05841762
0.95290375,0.95377487,-0.0008711219
0.6913937,0.75381947,-0.062425792
0.8810154,0.9360796,-0.0550642
0.9417022,0.9460092,-0.0043070316
0.9700339,0.95164347,0.018390417
0.9791267,0.92359674,0.055529952
0.8783229,0.7150868,0.16323608
0.9384328,0.9273261,0.0111067295
0.8972463,0.9617828,-0.06453651
0.9570832,0.66473687,0.29234636
0.98706627,0.9687351,0.01833117
0.921016,0.90972555,0.011290431
0.90018034,0.890278,0.009902358
0.9020804,0.9070196,-0.0049391985
0.8812969,0.7750577,0.1062392
0.96070814,0.7747837,0.18592447
0.9785766,0.9773152,0.0012614131
0.589869,0.73997426,-0.15010524
0.6702771,0.7656377,-0.09536058
0.9689364,0.884022,0.084914386
0.97564095,0.7205576,0.25508338
0.8449215,0.74313563,0.1017859
0.8312591,0.88196594,-0.050706863
0.95680445,0.9357244,0.021080077
0.86076367,0.8233071,0.037456572
0.9749341,0.63746965,0.33746445
0.54273045,0.701067,-0.15833652
0.19873253,0.9076346,-0.7089021
0.69914865,0.75236446,-0.0532158
0.9297076,0.65527564,0.27443194
0.94308364,0.8117495,0.13133413
0.86802477,0.8381467,0.02987808
0.8071914,0.75518596,0.05200541
0.13165206,0.79000866,-0.6583566
0.1383831,0.8429271,-0.704544
0.84095836,0.8933569,-0.052398562
0.90457606,0.9182443,-0.013668239
0.29285878,0.87218285,-0.57932407
0.93273973,0.8696985,0.06304121
0.97864103,0.9858135,-0.0071724653
0.92345285,0.94493306,-0.021480203
0.9737159,0.9246027,0.049113214
0.62636435,0.64575064,-0.019386292
0.98714894,0.9780297,0.009119213
0.9780241,0.98494244,-0.006918311
0.86504126,0.89622796,-0.0311867
0.7962037,0.9621314,-0.16592771
0.92911714,0.8560722,0.073044956
0.6990217,0.7470068,-0.047985077
0.91045475,0.94604707,-0.035592318
